x;-78;y;-93;z;1193
x;35;y;11;z;893
x;-19;y;140;z;928
x;-105;y;-70;z;904
x;-15;y;11;z;936
x;15;y;62;z;978
x;-54;y;-74;z;947
x;-105;y;-128;z;1185
x;93;y;-62;z;959
x;-31;y;-54;z;963
x;54;y;-11;z;838
x;-120;y;-124;z;861
x;0;y;-132;z;819
x;54;y;7;z;764
x;183;y;7;z;2074
x;159;y;179;z;873
x;-284;y;39;z;1162
x;89;y;-85;z;655
x;-7;y;-19;z;978
x;124;y;11;z;1088
x;-81;y;105;z;694
x;3;y;19;z;834
x;74;y;15;z;858
x;39;y;46;z;1068
x;-15;y;-35;z;791
x;70;y;-58;z;908
x;3;y;-140;z;1267
x;89;y;58;z;822
x;89;y;58;z;822
x;-7;y;-148;z;1099
x;70;y;-31;z;1006
x;35;y;-105;z;1033
x;136;y;-113;z;1158
x;226;y;-39;z;815
x;-23;y;0;z;1127
x;-97;y;31;z;1084
x;97;y;-3;z;596
x;202;y;-42;z;1326
x;35;y;-31;z;1189
x;202;y;-70;z;1255
x;-11;y;195;z;1080
x;144;y;-128;z;850
x;-230;y;-74;z;850
x;167;y;-74;z;1127
x;46;y;-31;z;975
x;35;y;148;z;674
x;-120;y;-179;z;1037
x;50;y;62;z;627
x;-46;y;-97;z;1037
x;163;y;-308;z;1283
x;-144;y;569;z;-257
x;-327;y;11;z;850
x;-23;y;-390;z;1021
x;-163;y;-124;z;885
x;66;y;-58;z;1107
x;-93;y;-19;z;1095
x;85;y;-163;z;963
x;50;y;70;z;908
x;74;y;62;z;877
x;-58;y;-31;z;741
x;-27;y;42;z;787
x;-136;y;-93;z;978
x;-27;y;62;z;647
x;-7;y;-187;z;916
x;-15;y;-214;z;1181
x;-23;y;113;z;659
x;-42;y;-152;z;1107
x;66;y;-70;z;998
x;-7;y;-93;z;861
x;159;y;-144;z;1275
x;-50;y;66;z;1236
x;0;y;-159;z;624
x;39;y;-113;z;1224
x;-27;y;-152;z;1053
x;-74;y;-42;z;932
x;-66;y;-245;z;924
x;245;y;-565;z;1173
x;405;y;-725;z;881
x;-234;y;1665;z;1567
x;-315;y;-269;z;643
x;-335;y;-304;z;1049
x;-58;y;-31;z;1006
x;-23;y;-249;z;846
x;-93;y;7;z;1002
x;-3;y;78;z;854
x;-234;y;-85;z;1053
x;-105;y;-66;z;858
x;-124;y;-58;z;1006
x;-27;y;-19;z;932
x;-89;y;-85;z;967
x;-93;y;-3;z;967
x;7;y;-3;z;1010
x;7;y;-19;z;1010
x;-175;y;7;z;990
