x;31;y;-46;z;904
x;31;y;-54;z;1010
x;27;y;-27;z;916
x;-81;y;202;z;1045
x;19;y;-11;z;951
x;19;y;-58;z;951
x;50;y;-74;z;869
x;50;y;66;z;982
x;-3;y;11;z;967
x;11;y;-54;z;951
x;-120;y;35;z;889
x;-15;y;7;z;877
x;-136;y;15;z;936
x;-74;y;-58;z;928
x;23;y;-89;z;1216
x;62;y;-54;z;1021
x;-62;y;15;z;939
x;27;y;46;z;780
x;31;y;-46;z;826
x;46;y;-42;z;924
x;31;y;-97;z;908
x;27;y;-89;z;978
x;7;y;35;z;846
x;7;y;-93;z;1111
x;39;y;-148;z;1103
x;-3;y;11;z;686
x;-27;y;15;z;885
x;31;y;-27;z;842
x;105;y;46;z;565
x;-230;y;-557;z;2449
x;253;y;752;z;596
x;-448;y;-503;z;1392
x;191;y;-421;z;534
x;-253;y;202;z;698
x;-78;y;-386;z;1142
x;128;y;144;z;1146
x;-128;y;-187;z;846
x;-218;y;39;z;772
x;35;y;-74;z;1010
x;-113;y;-132;z;1064
x;-66;y;93;z;456
x;-128;y;15;z;772
x;-74;y;-198;z;1033
x;159;y;-249;z;1333
x;74;y;-74;z;1220
x;0;y;-19;z;717
x;-70;y;159;z;865
x;-58;y;-42;z;920
x;11;y;78;z;737
x;-11;y;-97;z;1076
x;89;y;15;z;1072
x;54;y;-66;z;1053
x;-74;y;-136;z;744
x;-66;y;-66;z;1236
x;46;y;15;z;791
x;31;y;39;z;908
x;-74;y;-167;z;920
x;-74;y;-148;z;1056
x;3;y;-23;z;752
x;39;y;-432;z;464
x;46;y;-873;z;772
x;3;y;-1267;z;737
x;276;y;-799;z;939
x;-542;y;1314;z;1197
x;-54;y;920;z;1739
x;-479;y;105;z;1318
x;265;y;-432;z;616
x;101;y;-323;z;986
x;-11;y;42;z;955
x;97;y;74;z;939
x;42;y;105;z;955
x;35;y;15;z;978
x;39;y;-144;z;916
x;46;y;-78;z;908
x;-46;y;-89;z;971
x;11;y;-85;z;982
x;31;y;-66;z;936
x;-27;y;-97;z;986
x;27;y;-74;z;951
x;19;y;-58;z;936
x;-11;y;-58;z;947
x;-11;y;-66;z;971
x;-3;y;-66;z;928
x;15;y;-66;z;951
x;15;y;-101;z;951
x;35;y;-54;z;982
x;35;y;-31;z;982
x;7;y;-54;z;955
x;31;y;-54;z;932
x;-3;y;-62;z;928
x;35;y;-46;z;932
x;-35;y;-58;z;955
x;11;y;-66;z;939
x;23;y;-78;z;936
x;-3;y;-74;z;947
x;27;y;-54;z;951
x;3;y;-78;z;928
x;19;y;-70;z;920
x;-3;y;-42;z;967
x;11;y;-50;z;936
x;27;y;-58;z;951
x;15;y;-50;z;947
x;-23;y;-74;z;951
x;-11;y;-54;z;955
x;15;y;-89;z;975
x;-3;y;-58;z;943
x;-3;y;-42;z;947
x;-15;y;-78;z;967
x;-7;y;-93;z;947
x;3;y;-46;z;928
x;0;y;-74;z;897
x;-11;y;-66;z;951
x;0;y;-97;z;943
x;-11;y;-78;z;939
x;11;y;-39;z;939
x;-7;y;-62;z;943
x;-11;y;-50;z;982
x;7;y;-31;z;920
x;7;y;-31;z;947
x;7;y;-66;z;947
x;23;y;-78;z;947
x;27;y;-89;z;928
x;19;y;-66;z;947
x;-15;y;-89;z;990
x;15;y;-101;z;908
x;15;y;-66;z;967
x;11;y;-54;z;947
